RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106840768,6,2,6,1,3.28,0,40,1,106642627/,106642624/,106840768,1,17376790,(106642627:92),(106642624:189),0,256,0,1,1
106642597,6,2,6,2,7.045,0,40,1,106642626/,106642624/,106642597,1,16400839,(106642626:187),(106642624:189),0,0,0,1,1
106642597,6,2,6,2,7.045,0,40,1,106642626/,106642624/,106642597,2,16400789,(106642626:185),(106642624:189),0,0,0,1,1
106642624,6,2,0,3,10.675,0,40,1,106642594/106642597/106840768/,106642569/,106642624,1,16400776,(106642594:67),(106642569:231),0,0,0,1,0
106642624,6,2,0,3,10.675,0,40,1,106642594/106642597/106840768/,106642569/,106642624,2,16400724,(106642594:58),(106642569:26),0,0,0,1,0
106642624,6,2,0,3,10.675,0,40,1,106642594/106642597/106840768/,106642569/,106642624,3,16400829,(106642597:149)(106642597:199)(106840768:22),(106642569:23),0,0,0,1,0
106642594,6,2,6,2,6.94,0,40,1,106642617/,106642624/,106642594,1,16400707,(106642617:61),(106642624:136),0,0,0,1,1
106642594,6,2,6,2,6.94,0,40,1,106642617/,106642624/,106642594,2,16400698,(106642617:64),(106642624:84),0,0,0,1,1
106840769,6,2,6,1,3.395,0,40,1,106642617/,106642606/,106840769,1,17377009,(106642617:61),(106642606:147),0,256,0,1,1
106642595,6,2,6,2,6.92,0,40,1,106642617/,106642616/,106642595,1,16400705,(106642617:61),(106642616:60),0,0,0,1,1
106642595,6,2,6,2,6.92,0,40,1,106642617/,106642616/,106642595,2,16400794,(106642617:64),(106642616:59),0,0,0,1,1
106642617,6,2,0,2,6.9,0,40,1,106642625/,106642594/106642595/106840769/,106642617,1,16400701,(106642625:85),(106642595:65)(106642594:67)(106840769:241),0,0,0,1,0
106642617,6,2,0,2,6.9,0,40,1,106642625/,106642594/106642595/106840769/,106642617,2,16400704,(106642625:187),(106642594:58)(106642595:154),0,0,0,1,0
106642625,6,2,0,2,6.87,0,40,1,106673895/,106642617/,106642625,1,16400725,(106673895:246),(106642617:61),0,0,0,1,0
106642625,6,2,0,2,6.87,0,40,1,106673895/,106642617/,106642625,2,16400827,(106673895:123)(106673895:124),(106642617:64),0,0,0,1,0
106673895,6,2,0,3,10.205,0,40,1,106673894/,106642625/,106673895,1,16507382,(106673894:33),(106642625:85),0,0,0,1,0
106673895,6,2,0,3,10.205,0,40,1,106673894/,106642625/,106673895,2,16508028,(106673894:126),(106642625:187),0,0,0,3,1
106673895,6,2,0,3,10.205,0,40,1,106673894/,106642625/,106673895,3,16508027,(106673894:125),(106642625:187),0,0,0,3,1
106673894,6,2,0,3,9.565,0,30,1,106642615/,106673895/,106673894,1,16400673,(106642615:55),(106673895:246),0,0,0,1,0
106673894,6,2,0,3,9.565,0,30,1,106642615/,106673895/,106673894,2,16508030,(106642615:54),(106673895:124),0,0,0,1,1
106673894,6,2,0,3,9.565,0,30,1,106642615/,106673895/,106673894,3,16508029,(106642615:185),(106673895:123),0,0,0,1,1
106642615,6,2,0,3,9.495,0,30,1,106630868/,106673894/,106642615,1,16400695,(106630868:129),(106673894:33),0,0,0,1,0
106642615,6,2,0,3,9.495,0,30,1,106630868/,106673894/,106642615,2,16400694,(106630868:178),(106673894:126),0,0,0,1,0
106642615,6,2,0,3,9.495,0,30,1,106630868/,106673894/,106642615,3,16400825,(106630868:137),(106673894:125),0,0,0,1,0
106630868,6,2,0,3,9.84,0,30,1,106630870/,106642615/,106630868,1,16361857,(106630870:140),(106642615:55),0,0,0,1,0
106630868,6,2,0,3,9.84,0,30,1,106630870/,106642615/,106630868,2,16361906,(106630870:141),(106642615:54),0,0,0,1,0
106630868,6,2,0,3,9.84,0,30,1,106630870/,106642615/,106630868,3,16361865,(106630870:138),(106642615:185),0,0,0,1,0
106846209,6,2,6,1,3.215,0,30,1,106630872/,106630870/,106846209,1,17397753,(106630872:144),(106630870:138),0,256,0,1,1
106630857,6,2,6,1,3.28,0,30,1,106630846/,106630870/,106630857,1,16361904,(106630846:95),(106630870:138),0,0,0,1,1
106630870,6,2,0,3,9.85,0,30,1,106630857/106633960/106846209/,106630868/,106630870,1,16361868,(106633960:150),(106630868:129),0,0,0,1,0
